Water Level,Moisture Percentage,Light Intensity,Temperature,Humidity,Cluster
770,33.53,817,25,76,0
710,44.18,54,26,77,1
714,34.41,978,26,71,0
695,37.44,978,26,70,0
779,32.26,817,25,75,0
765,36.27,818,25,72,0
525,44.88,403,25,74,1
735,30.69,977,26,74,0
707,33.65,432,28,74,2
430,32.33,490,24,65,1
773,31.48,821,25,79,0
392,67.16,43,26,74,1
594,34.76,39,25,86,1
649,35.39,977,26,80,2
753,41.64,203,25,73,1
606,37.34,1000,27,85,2
782,33.24,816,25,75,0
782,37.15,820,24,69,0
334,38.35,319,25,71,1
700,45.26,818,23,63,0
350,32.3,486,25,71,1
383,67.84,43,26,74,1
780,37.83,816,24,68,0
761,34.31,822,24,75,0
698,45.16,978,24,63,0
725,44.38,121,25,73,1
605,52.88,61,26,75,1
408,33.14,101,25,66,1
622,51.81,63,26,76,1
712,33.24,978,26,73,0
750,41.64,224,25,73,1
621,51.91,66,26,75,1
759,32.27,250,26,74,0
728,43.3,820,23,64,0
758,36.95,819,25,72,0
733,33.43,978,26,70,0
725,43.4,817,23,64,0
760,40.36,404,29,90,2
734,37.93,701,25,75,0
769,33.43,816,25,75,0
692,30.3,999,27,88,2
704,39.78,978,25,65,0
755,34.9,819,25,76,0
646,34.12,999,27,86,2
603,32.66,312,27,85,2
686,46.82,103,26,75,1
646,49.76,87,26,76,1
691,30.3,998,27,87,2
718,44.77,102,25,74,1
752,41.74,212,25,73,1
707,29.13,999,27,86,2
651,33.53,998,27,87,2
731,27.47,999,27,86,2
788,38.61,817,23,66,0
785,35.42,68,24,65,0
732,27.27,999,27,86,2
761,35.68,823,25,73,0
676,31.48,999,27,87,2
624,41.15,607,27,90,2
693,46.73,55,26,76,1
663,35.07,404,24,68,0
763,36.07,824,25,72,0
747,29.52,977,26,75,0
759,35.09,822,25,74,0
709,44.48,978,24,64,0
764,40.37,820,23,65,0
605,52.88,67,26,77,1
753,35.39,817,25,74,0
722,31.67,977,26,74,0
739,36.27,822,25,74,0
752,35,823,25,76,0
528,40.6,120,29,80,1
731,36.91,77,28,76,1
767,40.47,817,23,66,0
656,49.07,98,26,75,1
519,36.16,47,28,79,1
714,34.96,338,28,90,2
697,46.43,55,26,77,1
646,49.85,87,26,76,1
384,67.94,44,26,75,1
739,40.66,416,25,74,0
739,38.32,818,25,72,0
715,45.16,98,25,73,1
735,37.44,820,25,74,0
642,30.03,389,28,71,1
741,36.75,823,25,74,0
705,45.65,100,25,74,1
615,36.17,998,27,89,2
703,29.23,997,27,89,2
729,33.24,978,26,71,0
759,35.87,819,25,73,0
689,46.63,103,26,75,1
704,45.65,101,25,74,1
629,51.32,64,26,75,1
598,39.77,349,25,78,1
717,28.15,999,27,88,2
608,41.1,159,29,77,1
757,35.09,817,25,74,0
615,40.2,253,26,85,1
701,45.85,106,25,75,1
703,42.62,978,25,64,0
784,31.87,824,25,77,0
769,35.09,822,24,75,0
377,30.97,347,27,69,1
759,34.7,821,25,75,0
745,33.04,816,25,78,0
780,30.11,818,25,79,0
742,35.97,815,25,75,0
783,35.68,821,24,71,0
725,38.71,824,25,73,0
737,40.86,460,25,74,0
714,45.06,50,26,75,1
730,42.03,340,25,74,0
747,36.27,825,25,74,0
734,28.93,977,26,80,2
734,27.08,999,27,86,2
633,44.46,170,24,65,1
609,36.56,998,27,89,2
774,33.43,817,25,75,0
759,35,825,25,74,0
694,31.77,864,27,90,2
697,39.39,978,25,67,0
642,50.24,79,26,75,1
730,37.83,819,25,73,0
640,50.44,76,26,75,1
724,30.11,977,26,78,2
735,28.93,977,26,78,2
331,37.02,482,26,71,1
753,35.68,815,25,74,0
762,35,816,24,75,0
711,28.64,997,27,88,2
759,35.87,819,25,73,0
693,45.85,108,26,77,1
740,38.61,604,25,74,0
301,31.99,97,29,75,1
704,29.42,998,27,86,2
718,28.54,999,27,86,2
769,31.28,819,25,78,0
779,39.59,816,23,65,0
393,31.99,413,27,87,2
776,33.82,818,25,74,0
734,37.24,818,25,74,0
725,44.28,124,25,73,1
392,43.51,475,24,65,1
506,36.44,203,27,84,1
777,33.04,822,25,74,0
699,29.72,998,27,86,2
778,36.56,818,24,71,0
755,35.39,821,25,74,0
696,39.1,978,25,66,0
778,32.65,819,25,75,0
711,29.33,1000,27,84,2
386,67.94,43,26,74,1
715,44.18,819,23,63,0
674,47.61,104,26,75,1
794,37.53,160,27,87,2
663,32.45,998,27,89,2
662,37.05,680,27,90,2
779,36.58,293,26,80,0
697,29.81,999,27,88,2
787,38.61,816,23,65,0
542,43.18,265,27,73,1
702,45.16,819,23,64,0
660,33.14,1000,27,84,2
690,32.36,977,26,79,2
742,26.49,999,27,86,2
735,38.71,617,25,74,0
786,35,815,24,73,0
707,36.56,978,26,68,0
654,35.24,430,27,83,2
745,32.36,978,26,70,0
725,44.18,132,25,73,1
647,34.02,999,27,86,2
641,41.88,97,24,70,1
355,42.86,178,26,70,1
712,44.18,251,25,73,1
750,29.13,977,26,75,0
654,49.46,63,26,77,1
711,45.36,96,25,74,1
362,69.21,32,29,60,1
671,32.65,933,27,89,2
715,34.8,978,26,71,0
723,43.4,257,25,73,1
679,31.38,999,27,87,2
753,34.9,822,25,74,0
768,38.51,818,24,68,0
720,44.05,305,29,85,1
759,37.05,822,25,72,0
689,46.24,107,26,77,1
779,32.36,817,25,77,0
719,28.45,1000,27,84,2
700,45.06,978,24,63,0
704,41.25,978,25,65,0
686,30.69,999,27,87,2
718,28.93,939,27,89,2
706,36.46,978,26,68,0
379,41.99,256,24,72,1
703,45.26,817,23,64,0
685,30.89,999,27,88,2
739,38.32,817,25,72,0
401,37.67,229,25,90,1
364,39.46,179,26,67,1
758,34.6,818,25,75,0
760,34.9,824,25,74,0
775,33.33,817,25,76,0
711,34.31,978,26,71,0
724,39,823,25,72,0
748,41.35,820,23,65,0
474,43.4,411,24,74,1
701,45.16,817,23,63,0
687,46.63,103,26,75,1
735,38.71,617,25,74,0
774,37.54,821,24,69,0
649,49.85,65,26,76,1
796,30.86,107,26,73,0
351,43.38,441,28,69,1
761,35.68,818,25,73,0
703,29.62,1000,27,85,2
767,35.29,818,24,74,0
682,43.75,451,25,78,1
732,27.27,999,27,86,2
713,44.97,50,26,75,1
618,43.06,361,29,73,1
658,32.84,990,27,89,2
731,42.72,262,25,73,1
751,41.74,216,25,73,1
701,32.36,977,26,77,2
302,31.33,71,29,80,1
411,35.15,304,27,74,1
721,41.02,480,27,74,1
686,30.69,998,27,88,2
761,34.7,798,25,75,0
702,30.5,1000,27,81,2
777,33.43,821,24,76,0
757,35.29,815,25,74,0
732,30.89,978,26,74,0
637,34.87,222,27,87,2
746,35.87,823,25,74,0
737,42.13,290,25,73,1
733,30.3,977,26,76,0
310,30.39,197,29,90,2
778,32.36,823,25,77,0
734,27.08,998,27,86,2
310,30.39,197,29,90,2
775,37.63,814,24,69,0
750,35.19,823,25,74,0
726,30.89,977,26,76,0
712,28.93,998,27,87,2
702,45.65,105,25,75,1
442,44.17,347,29,65,1
774,33.82,821,24,76,0
347,44.86,71,27,77,1
772,34.21,821,25,74,0
359,34.07,197,27,69,1
761,34.02,823,25,75,0
331,37.02,482,26,71,1
719,43.89,814,23,63,0
788,36.36,821,24,70,0
756,35.48,766,25,75,0
744,28.15,977,26,79,2
535,43.75,437,25,87,1
695,29.91,996,27,89,2
745,29.03,977,26,77,2
710,44.09,55,26,77,1
704,29.03,997,27,89,2
727,42.91,292,25,73,1
734,37.63,820,25,73,0
529,36.17,404,25,69,1
753,35.78,823,25,74,0
702,45.26,819,23,63,0
683,47.02,105,26,75,1
752,35.48,822,25,74,0
610,52.3,67,26,77,1
760,40.36,404,29,90,2
693,30.21,998,27,87,2
727,42.33,345,25,74,1
757,35.29,815,25,74,0
761,34.9,816,25,74,0
740,30.3,977,26,74,0
623,51.81,63,26,75,1
785,36.36,820,24,71,0
667,33.14,1000,27,82,2
557,39.24,454,28,80,1
419,42.88,346,26,86,1
706,29.72,999,27,84,2
773,33.72,822,25,74,0
527,39.39,108,27,89,1
723,44.38,120,25,73,1
710,28.84,998,27,87,2
726,32.7,151,29,80,2
710,28.84,999,27,88,2
704,39.69,978,25,65,0
765,34.7,819,25,74,0
724,44.18,140,25,74,1
394,30.05,369,26,86,2
743,37.24,818,25,73,0
680,31.09,998,27,88,2
650,33.43,995,27,89,2
681,47.31,105,26,75,1
748,35.97,820,25,74,0
695,39.39,978,25,66,0
730,33.5,146,25,81,1
800,31.56,243,27,65,0
674,31.96,998,27,89,2
643,50.24,68,26,75,1
788,36.46,816,24,70,0
677,47.41,104,26,75,1
695,31.67,859,27,90,2
708,29.62,1000,27,83,2
718,43.79,242,25,73,1
697,29.81,999,27,88,2
779,33.51,274,27,81,2
666,32.55,999,27,85,2
468,34.65,160,26,75,1
654,33.43,999,27,85,2
789,31.02,262,27,66,0
357,69.5,32,29,59,1
663,32.94,1000,27,84,2
623,38.22,824,27,90,2
707,44.48,978,24,64,0
676,31.38,999,27,88,2
738,37.05,820,25,74,0
713,44.48,53,26,77,1
779,33.24,818,25,76,0
702,29.42,999,27,88,2
783,33.53,821,24,76,0
741,42.64,112,28,84,1
785,34.7,818,24,73,0
730,38.81,817,25,72,0
736,41.06,401,25,75,0
709,37.05,978,26,70,0
778,33.53,817,25,74,0
758,35,823,25,74,0
737,36.36,822,25,75,0
534,32.29,78,26,85,1
323,43.05,371,29,87,1
704,42.03,978,25,64,0
767,33.43,817,25,75,0
784,39.3,819,23,64,0
782,33.33,815,25,74,0
736,38.91,824,25,71,0
626,35.97,1000,27,84,2
737,33.14,978,26,70,0
698,29.81,998,27,87,2
716,28.25,999,27,88,2
409,34.78,422,25,82,1
760,34.7,818,25,74,0
355,42.86,178,26,70,1
686,30.6,997,27,89,2
638,50.73,74,26,75,1
661,32.55,998,27,88,2
661,33.24,1000,27,84,2
689,46.53,103,26,75,1
693,31.18,1000,27,82,2
772,34.99,38,28,81,1
757,35.29,822,25,74,0
766,35,822,25,74,0
691,31.38,1000,27,82,2
488,38.41,109,24,87,1
774,33.92,815,25,74,0
674,36.7,75,24,75,1
753,38.1,221,28,88,2
731,43.4,165,25,73,1
325,30.45,361,25,67,1
657,33.43,1000,27,84,2
756,34.8,821,25,75,0
391,67.16,43,26,74,1
737,36.47,153,25,65,0
714,35.97,977,26,68,0
714,44.09,250,25,73,1
728,37.93,822,25,73,0
757,34.9,816,25,74,0
614,36.07,998,27,89,2
531,42.33,425,27,75,1
715,35.56,248,27,90,2
784,33.14,822,24,76,0
732,43.3,176,25,73,1
708,45.55,96,25,74,1
744,33.72,819,25,78,0
749,35.97,808,25,74,0
788,36.36,821,24,70,0
783,31.77,818,25,77,0
782,31.96,823,25,77,0
710,44.18,54,26,77,1
766,33.63,820,25,75,0
764,34.6,816,25,74,0
742,37.24,680,25,75,0
699,39.49,978,25,66,0
778,37.93,814,24,68,0
730,31.38,977,26,74,0
593,35.7,227,29,71,1
708,28.93,998,27,88,2
682,30.89,998,27,89,2
717,31.46,358,24,83,0
724,29.91,977,26,78,2
680,47.61,55,26,76,1
781,37.73,818,24,68,0
723,30.3,977,26,77,2
785,34.7,818,24,73,0
510,36.7,400,28,84,1
773,32.94,819,25,76,0
722,34.41,978,26,70,0
740,30.21,977,26,74,0
353,69.79,32,29,59,1
308,34.82,104,28,75,1
729,39.39,823,25,71,0
773,33.72,820,25,74,0
748,35.39,822,25,75,0
750,35.39,824,25,76,0
345,32.54,404,28,72,1
780,32.26,824,25,77,0
693,30.21,998,27,87,2
788,37.24,815,24,69,0
695,30.11,998,27,87,2
345,31.07,347,28,80,1
407,35.06,122,26,76,1
739,37.34,824,25,74,0
674,47.61,105,26,75,1
750,36.75,821,25,73,0
599,40.27,800,27,90,2
701,45.94,106,25,75,1
605,39.89,74,25,80,1
783,33.24,815,25,75,0
717,30.99,977,26,78,2
734,41.25,393,25,75,0
695,46.73,55,26,77,1
764,33.14,816,25,76,0
752,36.46,728,25,75,0
645,34.21,999,27,86,2
499,38.39,92,27,70,1
739,38.42,626,25,74,0
628,35.91,257,24,85,1
693,30.6,958,27,90,2
738,26.78,999,27,86,2
763,33.24,818,25,76,0
654,33.04,995,27,89,2
668,33.24,1000,27,82,2
662,32.66,78,24,69,0
673,31.87,999,27,85,2
680,31.48,999,27,85,2
658,32.45,998,27,89,2
761,34.02,823,25,75,0
670,48,104,26,76,1
743,36.07,804,25,74,0
712,44.67,52,26,76,1
701,30.21,1000,27,84,2
732,37.24,822,25,74,0
704,39.69,978,25,65,0
742,42.82,152,25,73,1
704,39.78,978,25,65,0
700,30.51,493,29,72,2
476,41.6,96,26,75,1
746,41.84,817,23,65,0
605,52.88,66,26,77,1
753,35.39,817,25,74,0
684,47.02,104,26,75,1
721,41.84,475,25,74,0
448,38.4,101,29,70,1
710,44.18,54,26,77,1
710,28.64,999,27,88,2
702,45.75,106,25,75,1
687,31.77,1000,27,82,2
727,38.22,823,25,73,0
388,32.07,137,29,88,1
781,37.34,821,24,70,0
712,34.83,150,26,77,1
714,44.77,51,26,76,1
620,51.81,63,26,75,1
381,39.52,337,24,72,1
753,35.58,815,25,74,0
720,31.96,977,26,74,0
702,45.85,106,25,76,1
619,52,66,26,75,1
720,32.84,978,26,72,0
770,33.82,817,25,76,0
747,36.75,821,25,73,0
721,44.77,106,25,73,1
749,35.97,820,25,74,0
706,35.78,978,26,69,0
785,36.46,815,24,69,0
695,45.85,109,26,76,1
570,32.37,480,25,67,0
756,35,818,25,74,0
751,35.78,821,25,74,0
771,34.31,816,25,74,0
645,50.24,68,26,76,1
605,52.88,67,26,77,1
741,37.63,819,25,73,0
774,33.33,820,25,75,0
741,26.59,999,27,86,2
758,35.19,816,25,74,0
759,33.63,819,25,76,0
768,39.77,82,26,79,1
757,35.29,815,25,74,0
747,28.84,977,26,76,0
755,35.58,766,25,75,0
707,42.5,85,26,66,1
697,31.87,977,26,79,2
766,35,819,25,74,0
709,28.84,998,27,88,2
584,37.9,53,27,66,1
752,35.29,816,25,75,0
687,30.5,995,27,89,2
759,35.09,822,25,74,0
716,30.5,977,26,78,2
737,36.18,215,24,86,0
779,32.36,817,25,77,0
717,33.43,978,26,72,0
700,31.87,977,26,78,2
559,38.84,45,28,78,1
785,39.3,820,23,64,0
780,36.27,815,24,71,0
709,44.28,978,24,63,0
726,37.93,823,25,73,0
789,36.27,822,24,70,0
719,28.45,1000,27,84,2
767,33.72,816,25,75,0
699,29.52,997,27,89,2
688,47.02,54,26,76,1
775,43.29,252,28,72,1
749,36.17,818,25,74,0
774,33.43,823,25,75,0
712,45.36,96,25,74,1
650,49.56,92,26,76,1
662,33.53,1000,27,82,2
308,37.66,118,25,70,1
784,33.04,823,25,76,0
744,35.87,818,25,74,0
655,38.51,145,27,66,1
730,37.93,823,25,73,0
725,30.99,977,26,76,0
601,31.73,414,24,74,0
772,34.21,815,25,74,0
704,44.67,978,24,65,0
739,29.42,977,26,77,2
674,47.61,105,26,75,1
651,35.48,844,27,90,2
682,47.61,55,26,76,1
749,37.05,823,25,72,0
675,48,56,26,75,1
695,30.3,999,27,87,2
749,35.58,819,25,74,0
733,33.43,978,26,70,0
705,30.01,1000,27,83,2
511,30.41,144,25,81,1
382,32,157,24,83,1
733,37.05,822,25,74,0
698,46.14,107,25,75,1
711,42.62,978,24,64,0
712,36.66,978,26,70,0
698,44.18,978,24,63,0
667,32.06,998,27,89,2
731,41.94,354,25,74,0
723,29.81,977,26,79,2
622,51.81,63,26,76,1
717,28.93,1000,27,84,2
741,35.97,823,25,74,0
751,41.45,814,23,66,0
728,43.11,814,23,64,0
782,32.84,823,25,76,0
436,39.67,58,29,79,1
713,45.26,97,25,74,1
761,34.7,823,25,76,0
732,41.84,360,25,74,0
740,29.52,977,26,76,0
743,29.13,977,26,77,2
584,37.91,366,27,89,2
511,37.67,346,26,88,1
576,30.48,104,28,81,1
755,35,822,25,75,0
630,51.32,65,26,75,1
656,48.97,97,26,75,1
712,33.04,977,26,73,0
702,45.16,813,23,63,0
789,37.24,819,24,69,0
703,43.6,978,25,64,0
780,32.26,824,25,77,0
697,44.28,978,24,64,0
773,35,817,24,75,0
728,37.93,816,25,73,0
669,32.16,999,27,87,2
520,41.32,139,25,72,1
769,33.43,821,25,75,0
734,39,823,25,71,0
648,49.85,67,26,76,1
757,35.09,824,25,74,0
778,33.43,821,25,74,0
639,50.64,75,26,75,1
423,36.59,320,26,68,1
701,45.85,106,25,75,1
516,39.13,479,25,73,1
734,30.69,977,26,74,0
725,38.22,816,25,73,0
622,35.58,998,27,89,2
685,32.55,977,26,80,2
651,33.33,995,27,89,2
379,35.13,241,26,76,1
386,67.55,44,26,75,1
781,30.11,815,25,79,0
637,34.41,998,27,89,2
753,34.51,818,25,75,0
315,40,217,27,74,1
752,41.74,211,25,73,1
722,28.35,1000,27,84,2
710,31.09,977,26,79,2
681,31.57,1000,27,85,2
441,34.58,179,24,78,1
722,39.1,819,25,73,0
551,31.17,118,24,72,1
670,31.96,998,27,87,2
782,32.84,817,25,76,0
662,48.97,58,26,77,1
710,43.11,978,24,64,0
718,32.55,978,26,73,0
711,45.55,48,26,75,1
699,30.99,1000,26,82,2
514,36.52,490,26,66,1
749,36.75,679,25,75,0
701,29.33,998,27,89,2
770,33.53,822,25,74,0
754,35.09,821,25,74,0
694,32.06,977,26,79,2
800,41.22,185,24,73,0
698,44.18,977,24,63,0
723,41.74,471,25,74,0
695,38.51,978,25,67,0
776,33.63,816,25,76,0
696,44.18,978,24,63,0
769,35.19,815,24,75,0
378,68.23,43,26,75,1
764,36.17,824,25,72,0
692,31.96,977,26,80,2
716,30.99,977,26,77,2
699,44.09,978,24,64,0
670,48,104,26,76,1
437,37.02,497,27,72,1
730,31.57,978,26,74,0
728,32.84,978,26,72,0
781,39.49,817,23,65,0
779,33.24,818,25,76,0
729,38.91,818,25,72,0
701,41.34,330,27,90,2
712,44.67,53,26,76,1
736,32.75,978,26,71,0
756,41.06,818,23,66,0
406,31.05,388,25,88,1
753,36.56,824,25,73,0
763,34.31,822,25,75,0
745,29.42,977,26,75,0
608,52.69,61,26,75,1
543,39.11,80,29,80,1
709,29.72,1000,27,83,2
694,45.94,109,26,76,1
747,37.44,819,25,72,0
772,38.71,814,24,68,0
605,52.79,67,26,77,1
647,50.05,67,26,76,1
706,31.28,977,26,79,2
697,46.04,108,26,75,1
699,39,978,25,67,0
779,32.06,821,25,77,0
757,35.09,821,25,75,0
760,34.6,822,25,74,0
697,39,978,25,66,0
677,31.48,999,27,87,2
699,39.2,978,25,67,0
604,52.98,61,26,75,1
623,51.71,63,26,74,1
682,47.12,105,26,75,1
760,35.09,819,25,74,0
784,34.9,822,24,72,0
739,38.32,818,25,72,0
768,34.9,818,25,74,0
622,51.81,63,26,75,1
715,33.43,977,26,72,0
728,39.39,824,25,71,0
408,33.56,204,29,87,1
632,51.22,65,26,75,1
351,69.89,32,29,59,1
331,71.16,39,29,73,1
772,34.6,818,25,74,0
759,37.24,820,25,71,0
666,32.26,999,27,87,2
615,44.71,244,29,70,1
712,45.36,96,25,74,1
711,44.18,54,26,76,1
714,34.41,978,26,71,0
729,27.57,999,27,86,2
718,43.7,978,23,64,0
781,32.75,817,25,76,0
693,45.75,108,26,78,1
621,51.71,63,26,75,1
723,42.72,321,25,74,1
677,31.87,1000,27,85,2
715,29.03,943,27,90,2
717,28.84,942,27,89,2
564,30.68,232,26,65,1
750,36.36,751,25,75,0
780,30.11,818,25,79,0
704,40.37,978,25,65,0
760,34.9,819,25,74,0
763,33.63,818,25,76,0
702,30.01,1000,27,84,2
789,35.97,821,24,71,0
631,51.22,65,26,75,1
754,35.09,821,25,74,0
657,49.07,100,26,75,1
576,30.48,104,28,81,1
764,35.78,820,25,73,0
618,36.56,1000,27,85,2
483,42.58,176,29,71,1
369,40.47,348,27,67,1
688,46.73,103,26,74,1
722,43.4,259,25,73,1
796,32.33,283,27,73,0
712,42.62,978,24,64,0
621,51.71,63,26,75,1
740,36.36,816,25,74,0
456,38.1,363,25,72,1
577,44.4,355,28,89,1
768,34.73,54,29,75,1
754,34.9,824,25,76,0
775,33.14,820,24,77,0
680,31.77,999,27,85,2
721,43.7,235,25,73,1
760,35,822,25,74,0
768,37.02,241,28,77,1
697,44.87,978,24,64,0
686,46.24,55,25,69,1
757,34.8,817,25,75,0
723,43.7,191,25,73,1
702,32.26,977,26,78,2
753,36.36,821,25,73,0
698,29.72,999,27,87,2
632,34.8,998,27,89,2
784,32.75,818,25,76,0
764,40.37,818,23,65,0
714,44.09,245,25,73,1
727,43.7,173,25,73,1
762,34.8,817,25,74,0
679,31.48,1000,27,84,2
744,37.93,817,25,72,0
731,37.73,822,25,74,0
780,36.27,818,24,71,0
783,36.17,820,24,71,0
731,32.34,399,28,74,2
735,36.95,822,25,74,0
716,44.18,815,23,63,0
369,34.55,468,24,71,1
780,36.27,818,24,71,0
688,46.73,103,25,75,1
494,41.93,281,28,67,1
376,42.84,282,28,85,1
781,37.15,821,24,70,0
728,37.83,817,25,73,0
776,36.94,142,25,78,0
689,46.63,103,26,75,1
772,34.21,815,25,74,0
725,30.21,977,26,77,2
709,45.55,50,26,75,1
704,39.78,978,25,65,0
778,30.89,817,25,78,0
778,36.56,818,24,71,0
617,36.36,999,27,86,2
771,41.27,114,29,88,2
682,30.99,999,27,87,2
754,35,816,25,75,0
666,32.45,999,27,85,2
527,43.35,105,29,72,1
701,41.37,418,24,85,0
353,69.79,32,29,59,1
760,34.9,820,25,74,0
488,38.41,109,24,87,1
721,44.77,108,25,73,1
708,30.89,977,26,79,2
577,40.41,404,29,87,2
730,30.5,977,26,75,0
714,32.65,977,26,74,0
669,31.87,992,27,89,2
728,41.06,511,25,74,0
708,30.89,977,26,79,2
516,39.13,479,25,73,1
783,34.41,818,24,73,0
727,31.28,977,26,74,0
647,34.12,999,27,86,2
763,34.7,817,25,74,0
751,36.56,818,25,73,0
742,38.03,652,25,74,0
696,37.24,978,26,70,0
730,30.4,977,26,76,0
472,40.74,55,29,87,1
393,31.99,413,27,87,2
773,34.21,821,25,74,0
784,33.53,817,24,75,0
772,33.14,816,25,75,0
709,45.45,96,25,74,1
600,39.59,834,27,90,2
724,38.32,822,25,73,0
650,33.82,999,27,86,2
701,30.5,1000,27,82,2
787,38.71,814,23,66,0
761,35.19,817,25,74,0
778,39.88,817,23,64,0
761,34.41,818,25,75,0
742,38.42,602,25,74,0
736,38.91,824,25,71,0
740,37.24,824,25,73,0
773,34.51,817,25,74,0
673,34.12,999,27,86,2
705,31.48,977,26,78,2
788,38.71,821,23,66,0
614,39.3,784,27,89,2
734,36.56,823,25,74,0
657,32.84,998,27,89,2
720,30.4,977,26,78,2
760,34.51,820,25,75,0
645,34.9,1000,27,82,2
782,33.33,815,25,74,0
445,37.61,211,28,81,1
787,36.07,821,24,70,0
731,27.76,1000,27,83,2
605,36.44,392,27,83,1
708,28.93,998,27,88,2
725,30.3,977,26,77,2
477,38.04,78,24,66,1
707,45.45,96,25,74,1
751,34.7,817,25,75,0
651,33.63,975,27,89,2
656,32.94,996,27,89,2
747,37.44,820,25,72,0
623,43.95,433,27,79,1
689,47.12,54,26,76,1
755,36.17,821,25,73,0
732,42.72,268,25,73,1
760,34.51,816,25,75,0
630,51.32,64,26,75,1
704,39.98,978,25,65,0
650,49.46,95,26,76,1
709,34.6,978,26,72,0
693,46.63,46,26,76,1
361,31.21,200,25,66,1
721,32.94,978,26,72,0
652,49.27,95,26,76,1
718,28.15,999,27,88,2
621,51.81,63,26,75,1
336,31.14,308,29,86,2
739,42.62,813,23,63,0
605,52.88,66,26,77,1
668,31.96,998,27,89,2
702,29.33,998,27,89,2
611,37.53,384,24,88,1
462,37.36,463,28,72,1
345,35.85,76,29,90,1
747,42.05,45,26,82,1
766,36.27,820,25,72,0
680,31.09,998,27,89,2
722,30.11,977,26,78,2
783,33.53,822,24,76,0
693,30.21,999,27,88,2
712,32.84,978,26,74,0
688,30.6,999,27,87,2
749,35.29,821,25,75,0
686,30.79,998,27,87,2
642,30.03,389,28,71,1
718,44.87,103,25,73,1
656,48.97,97,26,75,1
719,43.79,978,23,65,0
665,33.14,930,27,90,2
633,32.12,445,28,65,1
766,33.63,820,25,75,0
634,31.1,66,26,77,1
566,37.9,381,28,83,1
673,47.7,105,26,75,1
695,31.09,1000,27,82,2
756,41.45,820,23,63,0
679,32.26,1000,27,82,2
398,45,231,25,82,1
646,35.29,977,26,81,2
749,29.33,977,26,75,0
741,30.01,978,26,74,0
646,33.72,998,27,89,2
786,38.22,815,24,67,0
692,31.28,1000,27,82,2
750,41.74,223,25,73,1
737,32.84,978,26,71,0
790,44.13,366,26,74,1
699,29.52,997,27,88,2
705,40.18,978,25,65,0
459,36.26,444,28,86,2
720,32.84,978,26,72,0
783,31.96,821,25,77,0
781,36.36,822,24,71,0
757,35.09,821,25,75,0
724,38.81,817,25,73,0
672,44.92,246,28,80,1
767,34.51,822,25,74,0
771,34.41,816,25,74,0
717,44.87,99,25,73,1
701,45.94,104,25,75,1
717,28.25,999,27,88,2
744,33.72,819,25,78,0
766,34.41,821,25,75,0
332,36.54,121,26,75,1
726,43.6,189,25,73,1
751,32.94,821,25,78,0
718,39.1,700,25,75,0
613,52.3,62,26,75,1
723,30.3,977,26,77,2
637,50.83,72,26,74,1
649,49.85,65,26,76,1
729,33.14,978,26,71,0
747,28.93,977,26,76,0
770,34.51,815,25,74,0
759,36.17,816,24,74,0
770,33.11,436,25,78,0
735,30.6,978,26,74,0
751,35,815,25,74,0
624,41.15,607,27,90,2
744,35.78,819,25,74,0
727,43.3,813,23,64,0
750,36.56,822,25,73,0
697,37.24,978,26,70,0
739,36.27,822,25,74,0
657,32.84,997,27,89,2
762,35.97,820,25,73,0
617,31.96,65,24,85,1
636,50.83,65,26,76,1
778,39,814,24,68,0
739,36.85,825,25,74,0
677,31.38,999,27,88,2
648,33.82,1000,27,86,2
733,39,823,25,72,0
739,32.26,978,26,72,0
784,41.44,476,26,88,2
727,42.91,292,25,73,1
735,43.01,185,25,73,1
785,39.1,819,23,66,0
764,34.6,816,25,74,0
671,31.67,997,27,89,2
759,35.29,819,25,74,0
656,34.8,977,26,80,2
494,41.93,281,28,67,1
618,52.1,62,26,75,1
761,34.9,815,24,75,0
542,42.24,197,25,80,1
702,29.91,1000,27,84,2
336,32.54,56,26,75,1
606,52.59,67,26,77,1
723,39.1,818,25,73,0
778,33.53,815,25,75,0
726,39.1,817,25,72,0
682,47.51,54,26,76,1
714,45.06,50,26,75,1
718,33.14,978,26,72,0
679,47.31,105,26,75,1
743,36.85,742,25,75,0
729,27.76,1000,27,85,2
741,41.84,813,23,65,0
331,31.38,365,29,68,1
310,30.39,197,29,90,2
765,33.33,820,25,76,0
660,32.75,999,27,87,2
763,33.63,818,25,76,0
738,38.42,823,25,72,0
761,34.9,821,25,73,0
742,36.36,811,25,74,0
625,37.83,831,27,90,2
632,51.12,65,26,76,1
751,35.48,821,25,74,0
638,34.7,999,27,86,2
741,36.27,810,25,74,0
693,31.18,1000,27,82,2
778,37.93,814,24,68,0
416,39.42,173,27,65,1
692,45.94,108,26,78,1
719,43.79,978,23,65,0
752,35.39,823,25,74,0
663,32.45,998,27,89,2
621,51.81,62,26,75,1
741,36.17,820,25,74,0
626,51.52,63,26,74,1
715,35.56,248,27,90,2
687,30.89,962,27,90,2
721,28.45,999,27,85,2
661,32.55,998,27,89,2
730,27.47,999,27,86,2
778,33.14,815,25,74,0
664,32.26,998,27,89,2
603,52.98,62,26,76,1
693,30.21,999,27,88,2
702,40.47,978,25,66,0
738,37.44,821,25,73,0
622,35.58,998,27,89,2
701,45.85,106,25,75,1
722,39.3,823,25,72,0
411,38.56,367,24,70,1
770,34.51,821,25,74,0
687,30.5,994,27,89,2
